Australian Bureau of Statistics,,,
,,,
"2016 Census - Employment, Income and Education",,,
SA2 (UR) by INCP Total Personal Income (weekly),,,
Counting: Persons Place of Usual Residence,,,
,,,
Filters:,,,
Default Summation,Persons Place of Usual Residence,,
,,,
Counting,SA2 (UR),INCP Total Personal Income (weekly),Count
Persons Place of Usual Residence,Dubbo - South,"$2,000-$2,999 ($104,000-$155,999)",555
Persons Place of Usual Residence,Dubbo - South,"$3,000 or more ($156,000 or more)",209
Persons Place of Usual Residence,Dubbo - South,Not stated,1217
Persons Place of Usual Residence,Dubbo - South,Not applicable,3466
Persons Place of Usual Residence,Dubbo - South,Total,16942
Persons Place of Usual Residence,Dubbo - West,Negative income,50
Persons Place of Usual Residence,Dubbo - West,Nil income,421
Persons Place of Usual Residence,Dubbo - West,"$1-$149 ($1-$7,799)",217
Persons Place of Usual Residence,Dubbo - West,"$150-$299 ($7,800-$15,599)",426
Persons Place of Usual Residence,Dubbo - West,"$300-$399 ($15,600-$20,799)",613
Persons Place of Usual Residence,Dubbo - West,"$400-$499 ($20,800-$25,999)",574
Persons Place of Usual Residence,Dubbo - West,"$500-$649 ($26,000-$33,799)",560
Persons Place of Usual Residence,Dubbo - West,"$650-$799 ($33,800-$41,599)",637
Persons Place of Usual Residence,Dubbo - West,"$800-$999 ($41,600-$51,999)",652
Persons Place of Usual Residence,Dubbo - West,"$1,000-$1,249 ($52,000-$64,999)",590
Persons Place of Usual Residence,Dubbo - West,"$1,250-$1,499 ($65,000-$77,999)",375
Persons Place of Usual Residence,Dubbo - West,"$1,500-$1,749 ($78,000-$90,999)",274
Persons Place of Usual Residence,Dubbo - West,"$1,750-$1,999 ($91,000-$103,999)",204
Persons Place of Usual Residence,Dubbo - West,"$2,000-$2,999 ($104,000-$155,999)",271
Persons Place of Usual Residence,Dubbo - West,"$3,000 or more ($156,000 or more)",127
Persons Place of Usual Residence,Dubbo - West,Not stated,765
Persons Place of Usual Residence,Dubbo - West,Not applicable,2015
Persons Place of Usual Residence,Dubbo - West,Total,8769
Persons Place of Usual Residence,Dubbo Region,Negative income,55
Persons Place of Usual Residence,Dubbo Region,Nil income,263
Persons Place of Usual Residence,Dubbo Region,"$1-$149 ($1-$7,799)",180
Persons Place of Usual Residence,Dubbo Region,"$150-$299 ($7,800-$15,599)",292
Persons Place of Usual Residence,Dubbo Region,"$300-$399 ($15,600-$20,799)",414
Persons Place of Usual Residence,Dubbo Region,"$400-$499 ($20,800-$25,999)",321
Persons Place of Usual Residence,Dubbo Region,"$500-$649 ($26,000-$33,799)",346
Persons Place of Usual Residence,Dubbo Region,"$650-$799 ($33,800-$41,599)",374
Persons Place of Usual Residence,Dubbo Region,"$800-$999 ($41,600-$51,999)",423
Persons Place of Usual Residence,Dubbo Region,"$1,000-$1,249 ($52,000-$64,999)",376
Persons Place of Usual Residence,Dubbo Region,"$1,250-$1,499 ($65,000-$77,999)",237
Persons Place of Usual Residence,Dubbo Region,"$1,500-$1,749 ($78,000-$90,999)",198
Persons Place of Usual Residence,Dubbo Region,"$1,750-$1,999 ($91,000-$103,999)",151
Persons Place of Usual Residence,Dubbo Region,"$2,000-$2,999 ($104,000-$155,999)",204
Persons Place of Usual Residence,Dubbo Region,"$3,000 or more ($156,000 or more)",83
Persons Place of Usual Residence,Dubbo Region,Not stated,509
Persons Place of Usual Residence,Dubbo Region,Not applicable,1190
Persons Place of Usual Residence,Dubbo Region,Total,5626
Persons Place of Usual Residence,Gilgandra,Negative income,30
Persons Place of Usual Residence,Gilgandra,Nil income,210
Persons Place of Usual Residence,Gilgandra,"$1-$149 ($1-$7,799)",130
Persons Place of Usual Residence,Gilgandra,"$150-$299 ($7,800-$15,599)",286
Persons Place of Usual Residence,Gilgandra,"$300-$399 ($15,600-$20,799)",427
Persons Place of Usual Residence,Gilgandra,"$400-$499 ($20,800-$25,999)",373
Persons Place of Usual Residence,Gilgandra,"$500-$649 ($26,000-$33,799)",348
Persons Place of Usual Residence,Gilgandra,"$650-$799 ($33,800-$41,599)",314
Persons Place of Usual Residence,Gilgandra,"$800-$999 ($41,600-$51,999)",304
Persons Place of Usual Residence,Gilgandra,"$1,000-$1,249 ($52,000-$64,999)",231
Persons Place of Usual Residence,Gilgandra,"$1,250-$1,499 ($65,000-$77,999)",135
Persons Place of Usual Residence,Gilgandra,"$1,500-$1,749 ($78,000-$90,999)",104
Persons Place of Usual Residence,Gilgandra,"$1,750-$1,999 ($91,000-$103,999)",92
Persons Place of Usual Residence,Gilgandra,"$2,000-$2,999 ($104,000-$155,999)",58
Persons Place of Usual Residence,Gilgandra,"$3,000 or more ($156,000 or more)",58
Persons Place of Usual Residence,Gilgandra,Not stated,441
Persons Place of Usual Residence,Gilgandra,Not applicable,821
Persons Place of Usual Residence,Gilgandra,Total,4376
Persons Place of Usual Residence,Narromine,Negative income,47
Persons Place of Usual Residence,Narromine,Nil income,328
Persons Place of Usual Residence,Narromine,"$1-$149 ($1-$7,799)",174
Persons Place of Usual Residence,Narromine,"$150-$299 ($7,800-$15,599)",364
Persons Place of Usual Residence,Narromine,"$300-$399 ($15,600-$20,799)",526
Persons Place of Usual Residence,Narromine,"$400-$499 ($20,800-$25,999)",501
Persons Place of Usual Residence,Narromine,"$500-$649 ($26,000-$33,799)",459
Persons Place of Usual Residence,Narromine,"$650-$799 ($33,800-$41,599)",450
Persons Place of Usual Residence,Narromine,"$800-$999 ($41,600-$51,999)",409
Persons Place of Usual Residence,Narromine,"$1,000-$1,249 ($52,000-$64,999)",396
Persons Place of Usual Residence,Narromine,"$1,250-$1,499 ($65,000-$77,999)",236
Persons Place of Usual Residence,Narromine,"$1,500-$1,749 ($78,000-$90,999)",190
Persons Place of Usual Residence,Narromine,"$1,750-$1,999 ($91,000-$103,999)",150
Persons Place of Usual Residence,Narromine,"$2,000-$2,999 ($104,000-$155,999)",128
Persons Place of Usual Residence,Narromine,"$3,000 or more ($156,000 or more)",71
Persons Place of Usual Residence,Narromine,Not stated,694
Persons Place of Usual Residence,Narromine,Not applicable,1414
Persons Place of Usual Residence,Narromine,Total,6537
Persons Place of Usual Residence,Wellington,Negative income,31
Persons Place of Usual Residence,Wellington,Nil income,364
Persons Place of Usual Residence,Wellington,"$1-$149 ($1-$7,799)",236
Persons Place of Usual Residence,Wellington,"$150-$299 ($7,800-$15,599)",601
Persons Place of Usual Residence,Wellington,"$300-$399 ($15,600-$20,799)",881
Persons Place of Usual Residence,Wellington,"$400-$499 ($20,800-$25,999)",702
Persons Place of Usual Residence,Wellington,"$500-$649 ($26,000-$33,799)",550
Persons Place of Usual Residence,Wellington,"$650-$799 ($33,800-$41,599)",485
Persons Place of Usual Residence,Wellington,"$800-$999 ($41,600-$51,999)",476
Persons Place of Usual Residence,Wellington,"$1,000-$1,249 ($52,000-$64,999)",406
Persons Place of Usual Residence,Wellington,"$1,250-$1,499 ($65,000-$77,999)",228
Persons Place of Usual Residence,Wellington,"$1,500-$1,749 ($78,000-$90,999)",197
Persons Place of Usual Residence,Wellington,"$1,750-$1,999 ($91,000-$103,999)",146
Persons Place of Usual Residence,Wellington,"$2,000-$2,999 ($104,000-$155,999)",150
Persons Place of Usual Residence,Wellington,"$3,000 or more ($156,000 or more)",78
Persons Place of Usual Residence,Wellington,Not stated,1675
Persons Place of Usual Residence,Wellington,Not applicable,1606
Persons Place of Usual Residence,Wellington,Total,8831
Persons Place of Usual Residence,Branxton - Greta - Pokolbin,Negative income,30
Persons Place of Usual Residence,Branxton - Greta - Pokolbin,Nil income,662
Persons Place of Usual Residence,Branxton - Greta - Pokolbin,"$1-$149 ($1-$7,799)",332
Persons Place of Usual Residence,Branxton - Greta - Pokolbin,"$150-$299 ($7,800-$15,599)",543
Persons Place of Usual Residence,Branxton - Greta - Pokolbin,"$300-$399 ($15,600-$20,799)",624
Persons Place of Usual Residence,Branxton - Greta - Pokolbin,"$400-$499 ($20,800-$25,999)",575
Persons Place of Usual Residence,Branxton - Greta - Pokolbin,"$500-$649 ($26,000-$33,799)",577
Persons Place of Usual Residence,Branxton - Greta - Pokolbin,"$650-$799 ($33,800-$41,599)",608
Persons Place of Usual Residence,Branxton - Greta - Pokolbin,"$800-$999 ($41,600-$51,999)",618
Persons Place of Usual Residence,Branxton - Greta - Pokolbin,"$1,000-$1,249 ($52,000-$64,999)",607
Persons Place of Usual Residence,Branxton - Greta - Pokolbin,"$1,250-$1,499 ($65,000-$77,999)",440
Persons Place of Usual Residence,Branxton - Greta - Pokolbin,"$1,500-$1,749 ($78,000-$90,999)",365
Persons Place of Usual Residence,Branxton - Greta - Pokolbin,"$1,750-$1,999 ($91,000-$103,999)",288
Persons Place of Usual Residence,Branxton - Greta - Pokolbin,"$2,000-$2,999 ($104,000-$155,999)",600
Persons Place of Usual Residence,Branxton - Greta - Pokolbin,"$3,000 or more ($156,000 or more)",268
Persons Place of Usual Residence,Branxton - Greta - Pokolbin,Not stated,687
Persons Place of Usual Residence,Branxton - Greta - Pokolbin,Not applicable,2297
Persons Place of Usual Residence,Branxton - Greta - Pokolbin,Total,10124
Persons Place of Usual Residence,Cessnock,Negative income,68
Persons Place of Usual Residence,Cessnock,Nil income,1181
Persons Place of Usual Residence,Cessnock,"$1-$149 ($1-$7,799)",622
Persons Place of Usual Residence,Cessnock,"$150-$299 ($7,800-$15,599)",1436
Persons Place of Usual Residence,Cessnock,"$300-$399 ($15,600-$20,799)",2192
Persons Place of Usual Residence,Cessnock,"$400-$499 ($20,800-$25,999)",2074
Persons Place of Usual Residence,Cessnock,"$500-$649 ($26,000-$33,799)",1529
Persons Place of Usual Residence,Cessnock,"$650-$799 ($33,800-$41,599)",1388
Persons Place of Usual Residence,Cessnock,"$800-$999 ($41,600-$51,999)",1275
Persons Place of Usual Residence,Cessnock,"$1,000-$1,249 ($52,000-$64,999)",1121
Persons Place of Usual Residence,Cessnock,"$1,250-$1,499 ($65,000-$77,999)",610
Persons Place of Usual Residence,Cessnock,"$1,500-$1,749 ($78,000-$90,999)",472
Persons Place of Usual Residence,Cessnock,"$1,750-$1,999 ($91,000-$103,999)",355
Persons Place of Usual Residence,Cessnock,"$2,000-$2,999 ($104,000-$155,999)",590
Persons Place of Usual Residence,Cessnock,"$3,000 or more ($156,000 or more)",220
Persons Place of Usual Residence,Cessnock,Not stated,2510
Persons Place of Usual Residence,Cessnock,Not applicable,4366
Persons Place of Usual Residence,Cessnock,Total,21995
Persons Place of Usual Residence,Cessnock Region,Negative income,24
Persons Place of Usual Residence,Cessnock Region,Nil income,499
Persons Place of Usual Residence,Cessnock Region,"$1-$149 ($1-$7,799)",276
Persons Place of Usual Residence,Cessnock Region,"$150-$299 ($7,800-$15,599)",504
Persons Place of Usual Residence,Cessnock Region,"$300-$399 ($15,600-$20,799)",638
Persons Place of Usual Residence,Cessnock Region,"$400-$499 ($20,800-$25,999)",584
Persons Place of Usual Residence,Cessnock Region,"$500-$649 ($26,000-$33,799)",482
Persons Place of Usual Residence,Cessnock Region,"$650-$799 ($33,800-$41,599)",455
Persons Place of Usual Residence,Cessnock Region,"$800-$999 ($41,600-$51,999)",439
Persons Place of Usual Residence,Cessnock Region,"$1,000-$1,249 ($52,000-$64,999)",504
Persons Place of Usual Residence,Cessnock Region,"$1,250-$1,499 ($65,000-$77,999)",287
Persons Place of Usual Residence,Cessnock Region,"$1,500-$1,749 ($78,000-$90,999)",271
Persons Place of Usual Residence,Cessnock Region,"$1,750-$1,999 ($91,000-$103,999)",168
Persons Place of Usual Residence,Cessnock Region,"$2,000-$2,999 ($104,000-$155,999)",297
Persons Place of Usual Residence,Cessnock Region,"$3,000 or more ($156,000 or more)",155
Persons Place of Usual Residence,Cessnock Region,Not stated,803
Persons Place of Usual Residence,Cessnock Region,Not applicable,1538
Persons Place of Usual Residence,Cessnock Region,Total,7926
Persons Place of Usual Residence,Dungog,Negative income,27
Persons Place of Usual Residence,Dungog,Nil income,549
Persons Place of Usual Residence,Dungog,"$1-$149 ($1-$7,799)",327
Persons Place of Usual Residence,Dungog,"$150-$299 ($7,800-$15,599)",564
Persons Place of Usual Residence,Dungog,"$300-$399 ($15,600-$20,799)",738
Persons Place of Usual Residence,Dungog,"$400-$499 ($20,800-$25,999)",738
Persons Place of Usual Residence,Dungog,"$500-$649 ($26,000-$33,799)",658
Persons Place of Usual Residence,Dungog,"$650-$799 ($33,800-$41,599)",563
Persons Place of Usual Residence,Dungog,"$800-$999 ($41,600-$51,999)",565
Persons Place of Usual Residence,Dungog,"$1,000-$1,249 ($52,000-$64,999)",553
Persons Place of Usual Residence,Dungog,"$1,250-$1,499 ($65,000-$77,999)",334
Persons Place of Usual Residence,Dungog,"$1,500-$1,749 ($78,000-$90,999)",272
Persons Place of Usual Residence,Dungog,"$1,750-$1,999 ($91,000-$103,999)",228
Persons Place of Usual Residence,Dungog,"$2,000-$2,999 ($104,000-$155,999)",284
Persons Place of Usual Residence,Dungog,"$3,000 or more ($156,000 or more)",162
Persons Place of Usual Residence,Dungog,Not stated,735
Persons Place of Usual Residence,Dungog,Not applicable,1662
Persons Place of Usual Residence,Dungog,Total,8976
Persons Place of Usual Residence,Kurri Kurri - Abermain,Negative income,43
Persons Place of Usual Residence,Kurri Kurri - Abermain,Nil income,1044
Persons Place of Usual Residence,Kurri Kurri - Abermain,"$1-$149 ($1-$7,799)",567
Persons Place of Usual Residence,Kurri Kurri - Abermain,"$150-$299 ($7,800-$15,599)",1226
Persons Place of Usual Residence,Kurri Kurri - Abermain,"$300-$399 ($15,600-$20,799)",1779
Persons Place of Usual Residence,Kurri Kurri - Abermain,"$400-$499 ($20,800-$25,999)",1570
Persons Place of Usual Residence,Kurri Kurri - Abermain,"$500-$649 ($26,000-$33,799)",1180
Persons Place of Usual Residence,Kurri Kurri - Abermain,"$650-$799 ($33,800-$41,599)",1227
Persons Place of Usual Residence,Kurri Kurri - Abermain,"$800-$999 ($41,600-$51,999)",1144
Persons Place of Usual Residence,Kurri Kurri - Abermain,"$1,000-$1,249 ($52,000-$64,999)",1020
Persons Place of Usual Residence,Kurri Kurri - Abermain,"$1,250-$1,499 ($65,000-$77,999)",633
Persons Place of Usual Residence,Kurri Kurri - Abermain,"$1,500-$1,749 ($78,000-$90,999)",449
Persons Place of Usual Residence,Kurri Kurri - Abermain,"$1,750-$1,999 ($91,000-$103,999)",321
Persons Place of Usual Residence,Kurri Kurri - Abermain,"$2,000-$2,999 ($104,000-$155,999)",414
Persons Place of Usual Residence,Kurri Kurri - Abermain,"$3,000 or more ($156,000 or more)",116
Persons Place of Usual Residence,Kurri Kurri - Abermain,Not stated,1298
Persons Place of Usual Residence,Kurri Kurri - Abermain,Not applicable,3605
Persons Place of Usual Residence,Kurri Kurri - Abermain,Total,17639
Persons Place of Usual Residence,Singleton,Negative income,66
Persons Place of Usual Residence,Singleton,Nil income,1161
Persons Place of Usual Residence,Singleton,"$1-$149 ($1-$7,799)",549
Persons Place of Usual Residence,Singleton,"$150-$299 ($7,800-$15,599)",842
Persons Place of Usual Residence,Singleton,"$300-$399 ($15,600-$20,799)",1019
Persons Place of Usual Residence,Singleton,"$400-$499 ($20,800-$25,999)",1008
Persons Place of Usual Residence,Singleton,"$500-$649 ($26,000-$33,799)",887
Persons Place of Usual Residence,Singleton,"$650-$799 ($33,800-$41,599)",1006
Persons Place of Usual Residence,Singleton,"$800-$999 ($41,600-$51,999)",892
Persons Place of Usual Residence,Singleton,"$1,000-$1,249 ($52,000-$64,999)",880
Persons Place of Usual Residence,Singleton,"$1,250-$1,499 ($65,000-$77,999)",601
Persons Place of Usual Residence,Singleton,"$1,500-$1,749 ($78,000-$90,999)",580
Persons Place of Usual Residence,Singleton,"$1,750-$1,999 ($91,000-$103,999)",515
Persons Place of Usual Residence,Singleton,"$2,000-$2,999 ($104,000-$155,999)",1130
Persons Place of Usual Residence,Singleton,"$3,000 or more ($156,000 or more)",473
Persons Place of Usual Residence,Singleton,Not stated,1035
Persons Place of Usual Residence,Singleton,Not applicable,3449
Persons Place of Usual Residence,Singleton,Total,16094
Persons Place of Usual Residence,Singleton Region,Negative income,21
Persons Place of Usual Residence,Singleton Region,Nil income,360
Persons Place of Usual Residence,Singleton Region,"$1-$149 ($1-$7,799)",190
Persons Place of Usual Residence,Singleton Region,"$150-$299 ($7,800-$15,599)",276
Persons Place of Usual Residence,Singleton Region,"$300-$399 ($15,600-$20,799)",332
Persons Place of Usual Residence,Singleton Region,"$400-$499 ($20,800-$25,999)",256
Persons Place of Usual Residence,Singleton Region,"$500-$649 ($26,000-$33,799)",253
Persons Place of Usual Residence,Singleton Region,"$650-$799 ($33,800-$41,599)",247
Persons Place of Usual Residence,Singleton Region,"$800-$999 ($41,600-$51,999)",244
Persons Place of Usual Residence,Singleton Region,"$1,000-$1,249 ($52,000-$64,999)",247
Persons Place of Usual Residence,Singleton Region,"$1,250-$1,499 ($65,000-$77,999)",183
Persons Place of Usual Residence,Singleton Region,"$1,500-$1,749 ($78,000-$90,999)",166
Persons Place of Usual Residence,Singleton Region,"$1,750-$1,999 ($91,000-$103,999)",135
Persons Place of Usual Residence,Singleton Region,"$2,000-$2,999 ($104,000-$155,999)",295
Persons Place of Usual Residence,Singleton Region,"$3,000 or more ($156,000 or more)",124
Persons Place of Usual Residence,Singleton Region,Not stated,596
Persons Place of Usual Residence,Singleton Region,Not applicable,1015
Persons Place of Usual Residence,Singleton Region,Total,4922
Persons Place of Usual Residence,Maitland,Negative income,25
Persons Place of Usual Residence,Maitland,Nil income,397
Persons Place of Usual Residence,Maitland,"$1-$149 ($1-$7,799)",183
Persons Place of Usual Residence,Maitland,"$150-$299 ($7,800-$15,599)",340
Persons Place of Usual Residence,Maitland,"$300-$399 ($15,600-$20,799)",462
Persons Place of Usual Residence,Maitland,"$400-$499 ($20,800-$25,999)",547
Persons Place of Usual Residence,Maitland,"$500-$649 ($26,000-$33,799)",439
Persons Place of Usual Residence,Maitland,"$650-$799 ($33,800-$41,599)",422
Persons Place of Usual Residence,Maitland,"$800-$999 ($41,600-$51,999)",464
Persons Place of Usual Residence,Maitland,"$1,000-$1,249 ($52,000-$64,999)",447
Persons Place of Usual Residence,Maitland,"$1,250-$1,499 ($65,000-$77,999)",288
Persons Place of Usual Residence,Maitland,"$1,500-$1,749 ($78,000-$90,999)",221
Persons Place of Usual Residence,Maitland,"$1,750-$1,999 ($91,000-$103,999)",167
Persons Place of Usual Residence,Maitland,"$2,000-$2,999 ($104,000-$155,999)",241
Persons Place of Usual Residence,Maitland,"$3,000 or more ($156,000 or more)",119
Persons Place of Usual Residence,Maitland,Not stated,471
Persons Place of Usual Residence,Maitland,Not applicable,1374
Persons Place of Usual Residence,Maitland,Total,6601
Persons Place of Usual Residence,Maitland - East,Negative income,82
Persons Place of Usual Residence,Maitland - East,Nil income,1642
Persons Place of Usual Residence,Maitland - East,"$1-$149 ($1-$7,799)",1013
Persons Place of Usual Residence,Maitland - East,"$150-$299 ($7,800-$15,599)",1571
Persons Place of Usual Residence,Maitland - East,"$300-$399 ($15,600-$20,799)",2161
Persons Place of Usual Residence,Maitland - East,"$400-$499 ($20,800-$25,999)",2054
Persons Place of Usual Residence,Maitland - East,"$500-$649 ($26,000-$33,799)",1792
Persons Place of Usual Residence,Maitland - East,"$650-$799 ($33,800-$41,599)",1742
Persons Place of Usual Residence,Maitland - East,"$800-$999 ($41,600-$51,999)",1891
Persons Place of Usual Residence,Maitland - East,"$1,000-$1,249 ($52,000-$64,999)",1797
Persons Place of Usual Residence,Maitland - East,"$1,250-$1,499 ($65,000-$77,999)",1190
Persons Place of Usual Residence,Maitland - East,"$1,500-$1,749 ($78,000-$90,999)",998
Persons Place of Usual Residence,Maitland - East,"$1,750-$1,999 ($91,000-$103,999)",766
Persons Place of Usual Residence,Maitland - East,"$2,000-$2,999 ($104,000-$155,999)",1064
Persons Place of Usual Residence,Maitland - East,"$3,000 or more ($156,000 or more)",414
Persons Place of Usual Residence,Maitland - East,Not stated,1572
Persons Place of Usual Residence,Maitland - East,Not applicable,5661
Persons Place of Usual Residence,Maitland - East,Total,27416
Persons Place of Usual Residence,Maitland - North,Negative income,25
Persons Place of Usual Residence,Maitland - North,Nil income,426
Persons Place of Usual Residence,Maitland - North,"$1-$149 ($1-$7,799)",290
Persons Place of Usual Residence,Maitland - North,"$150-$299 ($7,800-$15,599)",405
Persons Place of Usual Residence,Maitland - North,"$300-$399 ($15,600-$20,799)",441
Persons Place of Usual Residence,Maitland - North,"$400-$499 ($20,800-$25,999)",425
Persons Place of Usual Residence,Maitland - North,"$500-$649 ($26,000-$33,799)",409
Persons Place of Usual Residence,Maitland - North,"$650-$799 ($33,800-$41,599)",415
Persons Place of Usual Residence,Maitland - North,"$800-$999 ($41,600-$51,999)",467
Persons Place of Usual Residence,Maitland - North,"$1,000-$1,249 ($52,000-$64,999)",450
Persons Place of Usual Residence,Maitland - North,"$1,250-$1,499 ($65,000-$77,999)",346
Persons Place of Usual Residence,Maitland - North,"$1,500-$1,749 ($78,000-$90,999)",333
Persons Place of Usual Residence,Maitland - North,"$1,750-$1,999 ($91,000-$103,999)",295
Persons Place of Usual Residence,Maitland - North,"$2,000-$2,999 ($104,000-$155,999)",487
Persons Place of Usual Residence,Maitland - North,"$3,000 or more ($156,000 or more)",254
Persons Place of Usual Residence,Maitland - North,Not stated,410
Persons Place of Usual Residence,Maitland - North,Not applicable,1726
Persons Place of Usual Residence,Maitland - North,Total,7611
Persons Place of Usual Residence,Maitland - West,Negative income,59
Persons Place of Usual Residence,Maitland - West,Nil income,1310
Persons Place of Usual Residence,Maitland - West,"$1-$149 ($1-$7,799)",696
Persons Place of Usual Residence,Maitland - West,"$150-$299 ($7,800-$15,599)",1414
Persons Place of Usual Residence,Maitland - West,"$300-$399 ($15,600-$20,799)",1832
Persons Place of Usual Residence,Maitland - West,"$400-$499 ($20,800-$25,999)",1641
Persons Place of Usual Residence,Maitland - West,"$500-$649 ($26,000-$33,799)",1415
Persons Place of Usual Residence,Maitland - West,"$650-$799 ($33,800-$41,599)",1446
Persons Place of Usual Residence,Maitland - West,"$800-$999 ($41,600-$51,999)",1543
Persons Place of Usual Residence,Maitland - West,"$1,000-$1,249 ($52,000-$64,999)",1400
Persons Place of Usual Residence,Maitland - West,"$1,250-$1,499 ($65,000-$77,999)",843
Persons Place of Usual Residence,Maitland - West,"$1,500-$1,749 ($78,000-$90,999)",775
Persons Place of Usual Residence,Maitland - West,"$1,750-$1,999 ($91,000-$103,999)",502
Persons Place of Usual Residence,Maitland - West,"$2,000-$2,999 ($104,000-$155,999)",894
Persons Place of Usual Residence,Maitland - West,"$3,000 or more ($156,000 or more)",310
Persons Place of Usual Residence,Maitland - West,Not stated,1258
Persons Place of Usual Residence,Maitland - West,Not applicable,5196
Persons Place of Usual Residence,Maitland - West,Total,22525
Persons Place of Usual Residence,Thornton - Millers Forest,Negative income,28
Persons Place of Usual Residence,Thornton - Millers Forest,Nil income,640
Persons Place of Usual Residence,Thornton - Millers Forest,"$1-$149 ($1-$7,799)",402
Persons Place of Usual Residence,Thornton - Millers Forest,"$150-$299 ($7,800-$15,599)",514
Persons Place of Usual Residence,Thornton - Millers Forest,"$300-$399 ($15,600-$20,799)",658
Persons Place of Usual Residence,Thornton - Millers Forest,"$400-$499 ($20,800-$25,999)",540
Persons Place of Usual Residence,Thornton - Millers Forest,"$500-$649 ($26,000-$33,799)",593
Persons Place of Usual Residence,Thornton - Millers Forest,"$650-$799 ($33,800-$41,599)",614
Persons Place of Usual Residence,Thornton - Millers Forest,"$800-$999 ($41,600-$51,999)",725
Persons Place of Usual Residence,Thornton - Millers Forest,"$1,000-$1,249 ($52,000-$64,999)",723
Persons Place of Usual Residence,Thornton - Millers Forest,"$1,250-$1,499 ($65,000-$77,999)",571
Persons Place of Usual Residence,Thornton - Millers Forest,"$1,500-$1,749 ($78,000-$90,999)",453
Persons Place of Usual Residence,Thornton - Millers Forest,"$1,750-$1,999 ($91,000-$103,999)",330
Persons Place of Usual Residence,Thornton - Millers Forest,"$2,000-$2,999 ($104,000-$155,999)",424
Persons Place of Usual Residence,Thornton - Millers Forest,"$3,000 or more ($156,000 or more)",152
Persons Place of Usual Residence,Thornton - Millers Forest,Not stated,344
Persons Place of Usual Residence,Thornton - Millers Forest,Not applicable,2292
Persons Place of Usual Residence,Thornton - Millers Forest,Total,10003
Persons Place of Usual Residence,Anna Bay,Negative income,12
Persons Place of Usual Residence,Anna Bay,Nil income,325
Persons Place of Usual Residence,Anna Bay,"$1-$149 ($1-$7,799)",210
Persons Place of Usual Residence,Anna Bay,"$150-$299 ($7,800-$15,599)",374
Persons Place of Usual Residence,Anna Bay,"$300-$399 ($15,600-$20,799)",574
Persons Place of Usual Residence,Anna Bay,"$400-$499 ($20,800-$25,999)",524
Persons Place of Usual Residence,Anna Bay,"$500-$649 ($26,000-$33,799)",464
Persons Place of Usual Residence,Anna Bay,"$650-$799 ($33,800-$41,599)",350
Persons Place of Usual Residence,Anna Bay,"$800-$999 ($41,600-$51,999)",344
Persons Place of Usual Residence,Anna Bay,"$1,000-$1,249 ($52,000-$64,999)",316
Persons Place of Usual Residence,Anna Bay,"$1,250-$1,499 ($65,000-$77,999)",221
Persons Place of Usual Residence,Anna Bay,"$1,500-$1,749 ($78,000-$90,999)",164
Persons Place of Usual Residence,Anna Bay,"$1,750-$1,999 ($91,000-$103,999)",122
Persons Place of Usual Residence,Anna Bay,"$2,000-$2,999 ($104,000-$155,999)",170
Persons Place of Usual Residence,Anna Bay,"$3,000 or more ($156,000 or more)",81
Persons Place of Usual Residence,Anna Bay,Not stated,536
Persons Place of Usual Residence,Anna Bay,Not applicable,938
Persons Place of Usual Residence,Anna Bay,Total,5726
Persons Place of Usual Residence,Lemon Tree Passage - Tanilba Bay,Negative income,18
Persons Place of Usual Residence,Lemon Tree Passage - Tanilba Bay,Nil income,423
Persons Place of Usual Residence,Lemon Tree Passage - Tanilba Bay,"$1-$149 ($1-$7,799)",216
Persons Place of Usual Residence,Lemon Tree Passage - Tanilba Bay,"$150-$299 ($7,800-$15,599)",452
Persons Place of Usual Residence,Lemon Tree Passage - Tanilba Bay,"$300-$399 ($15,600-$20,799)",815
Persons Place of Usual Residence,Lemon Tree Passage - Tanilba Bay,"$400-$499 ($20,800-$25,999)",689
Persons Place of Usual Residence,Lemon Tree Passage - Tanilba Bay,"$500-$649 ($26,000-$33,799)",502
Persons Place of Usual Residence,Lemon Tree Passage - Tanilba Bay,"$650-$799 ($33,800-$41,599)",407
Persons Place of Usual Residence,Lemon Tree Passage - Tanilba Bay,"$800-$999 ($41,600-$51,999)",425
Persons Place of Usual Residence,Lemon Tree Passage - Tanilba Bay,"$1,000-$1,249 ($52,000-$64,999)",384
Persons Place of Usual Residence,Lemon Tree Passage - Tanilba Bay,"$1,250-$1,499 ($65,000-$77,999)",206
Persons Place of Usual Residence,Lemon Tree Passage - Tanilba Bay,"$1,500-$1,749 ($78,000-$90,999)",188
Persons Place of Usual Residence,Lemon Tree Passage - Tanilba Bay,"$1,750-$1,999 ($91,000-$103,999)",99
Persons Place of Usual Residence,Lemon Tree Passage - Tanilba Bay,"$2,000-$2,999 ($104,000-$155,999)",136
Persons Place of Usual Residence,Lemon Tree Passage - Tanilba Bay,"$3,000 or more ($156,000 or more)",49
Persons Place of Usual Residence,Lemon Tree Passage - Tanilba Bay,Not stated,493
Persons Place of Usual Residence,Lemon Tree Passage - Tanilba Bay,Not applicable,1186
Persons Place of Usual Residence,Lemon Tree Passage - Tanilba Bay,Total,6685
Persons Place of Usual Residence,Nelson Bay Peninsula,Negative income,70
Persons Place of Usual Residence,Nelson Bay Peninsula,Nil income,1057
Persons Place of Usual Residence,Nelson Bay Peninsula,"$1-$149 ($1-$7,799)",728
